Day,Hour,Radiation,Temperature,PV_Power_kW,Load_Power_kW,SOC_kWh,action,Gia_mua_dien,Gia_ban_dien
33,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
34,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
34,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
34,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
34,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
34,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
34,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
34,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
34,7,143.7819138,26.29409523,0.874993043,2.176,3.84,0,3007,671
34,8,275.915472,27.5,2.057173637,0.381,3.84,0,3007,671
34,9,385.6959996,28.53553391,3.079145898,0.379,3.84,0,3007,671
34,10,464.2297312,29.33012702,3.647009779,0.23,6.9153088,1,5174,671
34,11,505.1543308,29.82962913,3.938596859,3.156,7.5094019,1,5174,671
34,12,505.1543308,30.0,2.940157132,0.677,9.5462433,1,3007,671
34,13,464.2297312,29.82962913,2.542928553,0.72,11.186879,1,3007,671
34,14,385.6959996,29.33012702,2.924864168,0.399,13.460157,1,3007,671
34,15,275.915472,28.53553391,1.777784386,0.262,14.824363,1,3007,671
34,16,143.7819138,27.5,0.958152524,0.363,15.36,1,3007,671
34,17,6.25e-14,26.29409523,0.0,1.53,13.56,2,5174,671
34,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
34,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
34,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
34,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
34,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
34,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
35,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
35,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
35,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
35,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
35,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
35,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
35,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
35,7,116.8373191,26.29409523,1.153055729,2.176,3.84,0,3007,671
35,8,224.2091735,27.5,2.231210366,0.381,3.84,0,3007,671
35,9,313.416934,28.53553391,2.32639019,0.379,4.0119622,1,3007,671
35,10,377.2335185,29.33012702,3.324701506,0.23,6.7971936,1,5174,671
35,11,410.4888869,29.82962913,2.730294175,3.156,6.2963632,2,5174,671
35,12,410.4888869,30.0,2.778483791,0.677,8.1876986,1,3007,671
35,13,377.2335185,29.82962913,4.000607904,0.72,11.140246,1,3007,671
35,14,313.416934,29.33012702,2.42964803,0.399,12.967829,1,3007,671
35,15,224.2091735,28.53553391,2.139209579,0.262,14.657318,1,3007,671
35,16,116.8373191,27.5,1.143758252,0.363,15.36,1,3007,671
35,17,5.08e-14,26.29409523,0.0,1.53,13.56,2,5174,671
35,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
35,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
35,20,0.0,22.5,0.0,1.944,3.84,2,3007,671
35,21,0.0,21.46446609,0.0,1.98,3.84,0,3007,671
35,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
35,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
36,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
36,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
36,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
36,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
36,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
36,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
36,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
36,7,173.3929521,26.29409523,1.122778042,2.176,3.84,0,3007,671
36,8,332.7386385,27.5,2.020800668,0.381,3.84,0,3007,671
36,9,465.1278193,28.53553391,3.009132272,0.379,3.84,0,3007,671
36,10,559.8351103,29.33012702,2.463766376,0.23,5.7431274,1,5174,671
36,11,609.1878902,29.82962913,4.071462771,3.156,5.7431274,0,5174,671
36,12,609.1878902,30.0,3.692396364,0.677,8.4569841,1,3007,671
36,13,559.8351103,29.82962913,3.303397557,0.72,10.782042,1,3007,671
36,14,465.1278193,29.33012702,2.825990046,0.399,12.966333,1,3007,671
36,15,332.7386385,28.53553391,2.249824057,0.262,14.755375,1,3007,671
36,16,173.3929521,27.5,1.034806006,0.363,15.36,1,3007,671
36,17,7.54e-14,26.29409523,0.0,1.53,13.56,2,5174,671
36,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
36,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
36,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
36,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
36,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
36,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
37,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
37,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
37,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
37,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
37,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
37,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
37,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
37,7,253.7416788,26.29409523,1.230260578,2.176,3.84,0,3007,671
37,8,486.9267159,27.5,2.045317586,0.381,3.84,0,3007,671
37,9,680.6638464,28.53553391,3.065145503,0.379,3.84,0,3007,671
37,10,819.25764,29.33012702,3.546269724,0.23,6.5413459,1,5174,671
37,11,891.480052,29.82962913,3.64646108,3.156,6.9827608,1,5174,671
37,12,891.480052,30.0,2.706065391,0.677,8.8089197,1,3007,671
37,13,819.25764,29.82962913,3.129484493,0.72,10.977456,1,3007,671
37,14,680.6638464,29.33012702,2.892725127,0.399,13.221808,1,3007,671
37,15,486.9267159,28.53553391,2.07198195,0.262,14.850792,1,3007,671
37,16,253.7416788,27.5,0.928786539,0.363,15.36,1,3007,671
37,17,1.1e-13,26.29409523,0.0,1.53,13.56,2,5174,671
37,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
37,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
37,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
37,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
37,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
37,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
38,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
38,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
38,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
38,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
38,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
38,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
38,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
38,7,83.03122651,26.29409523,1.15898183,2.176,3.84,0,3007,671
38,8,159.3357568,27.5,1.588793083,0.381,3.84,0,3007,671
38,9,222.7318518,28.53553391,2.020643834,0.379,3.84,0,3007,671
38,10,268.0835367,29.33012702,3.648734555,0.23,4.481094,1,5174,671
38,11,291.7166879,29.82962913,3.675273795,3.156,4.9484404,1,5174,671
38,12,291.7166879,30.0,3.831960722,0.677,7.7879051,1,3007,671
38,13,268.0835367,29.82962913,3.743274613,0.72,10.508852,1,3007,671
38,14,222.7318518,29.33012702,3.063013156,0.399,12.906464,1,3007,671
38,15,159.3357568,28.53553391,2.341634029,0.262,14.778135,1,3007,671
38,16,83.03122651,27.5,1.009516984,0.363,15.36,1,3007,671
38,17,3.61e-14,26.29409523,0.0,1.53,13.56,2,5174,671
38,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
38,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
38,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
38,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
38,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
38,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
39,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
39,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
39,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
39,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
39,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
39,5,0.0,23.70590477,0.0,0.646,3.84,2,3007,671
39,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
39,7,243.3441012,26.29409523,1.180603798,2.176,3.84,0,3007,671
39,8,466.9739106,27.5,2.267409785,0.381,3.84,0,3007,671
39,9,652.7722709,28.53553391,2.871787864,0.379,3.84,0,3007,671
39,10,785.686904,29.33012702,2.739600557,0.23,5.2527182,1,5174,671
39,11,854.9498569,29.82962913,4.116543078,3.156,6.117207,1,5174,671
39,12,854.9498569,30.0,4.156779343,0.677,9.2490084,1,3007,671
39,13,785.686904,29.82962913,2.716261479,0.72,11.045644,1,3007,671
39,14,652.7722709,29.33012702,2.976043509,0.399,13.364983,1,3007,671
39,15,466.9739106,28.53553391,1.699923085,0.262,14.659114,1,3007,671
39,16,243.3441012,27.5,1.141762587,0.363,15.36,1,3007,671
39,17,1.06e-13,26.29409523,0.0,1.53,13.56,2,5174,671
39,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
39,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
39,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
39,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
39,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
39,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
40,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
40,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
40,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
40,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
40,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
40,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
40,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
40,7,99.45485417,26.29409523,0.785972454,2.176,3.84,0,3007,671
40,8,190.8524675,27.5,1.794198602,0.381,4.1946541,1,3007,671
40,9,266.788349,28.53553391,2.08966375,0.379,5.7342515,1,3007,671
40,10,321.1106251,29.33012702,2.738898171,0.23,7.9922598,1,5174,671
40,11,349.4184281,29.82962913,3.012703455,3.156,7.8236757,2,5174,671
40,12,349.4184281,30.0,3.430353588,0.677,10.301694,1,3007,671
40,13,321.1106251,29.82962913,2.831383691,0.72,12.201939,1,3007,671
40,14,266.788349,29.33012702,2.1294918,0.399,13.759382,1,3007,671
40,15,190.8524675,28.53553391,1.586664192,0.262,14.95158,1,3007,671
40,16,99.45485417,27.5,0.816800435,0.363,15.36,1,3007,671
40,17,4.32e-14,26.29409523,0.0,1.53,13.56,2,5174,671
40,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
40,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
40,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
40,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
40,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
40,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
41,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
41,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
41,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
41,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
41,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
41,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
41,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
41,7,246.076859,26.29409523,0.848153669,2.176,3.84,0,3007,671
41,8,472.2180343,27.5,2.197100274,0.381,3.84,0,3007,671
41,9,660.1029129,28.53553391,2.190602555,0.379,4.5085221,1,3007,671
41,10,794.5101793,29.33012702,2.949987007,0.23,6.9565104,1,5174,671
41,11,864.5509561,29.82962913,4.119438582,3.156,7.8236051,1,5174,671
41,12,864.5509561,30.0,2.883021782,0.677,9.8090247,1,3007,671
41,13,794.5101793,29.82962913,2.533886196,0.72,11.441522,1,3007,671
41,14,660.1029129,29.33012702,2.639672191,0.399,13.458127,1,3007,671
41,15,472.2180343,28.53553391,1.715052342,0.262,14.765874,1,3007,671
41,16,246.076859,27.5,1.023139593,0.363,15.36,1,3007,671
41,17,1.07e-13,26.29409523,0.0,1.53,13.56,2,5174,671
41,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
41,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
41,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
41,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
41,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
41,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
42,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
42,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
42,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
42,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
42,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
42,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
42,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
42,7,294.0629535,26.29409523,0.971086851,2.176,3.84,0,3007,671
42,8,564.3026755,27.5,2.117155223,0.381,3.84,0,3007,671
42,9,788.8259506,28.53553391,2.759049835,0.379,3.84,0,3007,671
42,10,949.4432386,29.33012702,3.469603601,0.23,4.9372915,1,5174,671
42,11,1033.142282,29.82962913,3.966815085,3.156,5.6670251,1,5174,671
42,12,1033.142282,30.0,4.11516011,0.677,8.7613692,1,3007,671
42,13,949.4432386,29.82962913,2.90392817,0.72,10.726905,1,3007,671
42,14,788.8259506,29.33012702,2.710813234,0.399,12.807536,1,3007,671
42,15,564.3026755,28.53553391,2.226677982,0.262,14.575747,1,3007,671
42,16,294.0629535,27.5,1.234392601,0.363,15.36,1,3007,671
42,17,1.28e-13,26.29409523,0.0,1.53,13.56,2,5174,671
42,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
42,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
42,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
42,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
42,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
42,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
43,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
43,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
43,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
43,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
43,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
43,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
43,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
43,7,227.189015,26.29409523,0.806251967,2.176,3.84,0,3007,671
43,8,435.9725271,27.5,1.61419011,0.381,3.84,0,3007,671
43,9,609.4361379,28.53553391,3.260713955,0.379,3.84,0,3007,671
43,10,733.5268573,29.33012702,2.682382194,0.23,6.0455827,1,5174,671
43,11,798.1915932,29.82962913,3.60215827,3.156,6.4471251,1,5174,671
43,12,798.1915932,30.0,3.622344077,0.677,9.0979348,1,3007,671
43,13,733.5268573,29.82962913,3.185293882,0.72,11.316699,1,3007,671
43,14,609.4361379,29.33012702,2.852766943,0.399,13.52509,1,3007,671
43,15,435.9725271,28.53553391,1.645978286,0.262,14.77067,1,3007,671
43,16,227.189015,27.5,1.017811149,0.363,15.36,1,3007,671
43,17,9.88e-14,26.29409523,0.0,1.53,13.56,2,5174,671
43,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
43,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
43,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
43,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
43,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
43,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
44,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
44,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
44,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
44,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
44,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
44,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
44,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
44,7,112.4615525,26.29409523,0.929493434,2.176,3.84,0,3007,671
44,8,215.8121388,27.5,2.186356215,0.381,3.84,0,3007,671
44,9,301.6789091,28.53553391,2.483852357,0.379,3.84,0,3007,671
44,10,363.1054484,29.33012702,2.540738885,0.23,5.5357473,1,5174,671
44,11,395.1153437,29.82962913,3.583095659,3.156,5.9201334,1,5174,671
44,12,395.1153437,30.0,4.085401589,0.677,8.9876949,1,3007,671
44,13,363.1054484,29.82962913,3.675668657,0.72,11.647797,1,3007,671
44,14,301.6789091,29.33012702,2.228113536,0.399,13.293999,1,3007,671
44,15,215.8121388,28.53553391,2.067446018,0.262,14.9189,1,3007,671
44,16,112.4615525,27.5,0.853110835,0.363,15.36,1,3007,671
44,17,4.89e-14,26.29409523,0.0,1.53,13.56,2,5174,671
44,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
44,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
44,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
44,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
44,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
44,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
45,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
45,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
45,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
45,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
45,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
45,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
45,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
45,7,145.8622984,26.29409523,1.200322061,2.176,3.84,0,3007,671
45,8,279.9077008,27.5,1.465409125,0.381,3.84,0,3007,671
45,9,391.276646,28.53553391,2.382856648,0.379,3.84,0,3007,671
45,10,470.9466844,29.33012702,2.733691609,0.23,6.0495389,1,5174,671
45,11,512.4634232,29.82962913,3.028000495,3.156,5.8989513,2,5174,671
45,12,512.4634232,30.0,4.195699483,0.677,9.0657808,1,3007,671
45,13,470.9466844,29.82962913,3.150784702,0.72,11.253487,1,3007,671
45,14,391.276646,29.33012702,2.615412702,0.399,13.248258,1,3007,671
45,15,279.9077008,28.53553391,2.151000655,0.262,14.948359,1,3007,671
45,16,145.8622984,27.5,0.820378801,0.363,15.36,1,3007,671
45,17,6.34e-14,26.29409523,0.0,1.53,13.56,2,5174,671
45,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
45,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
45,20,0.0,22.5,0.0,1.944,3.84,2,3007,671
45,21,0.0,21.46446609,0.0,1.98,3.84,0,3007,671
45,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
45,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
46,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
46,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
46,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
46,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
46,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
46,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
46,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
46,7,260.2649264,26.29409523,0.996584704,2.176,3.84,0,3007,671
46,8,499.4447363,27.5,1.904269489,0.381,3.84,0,3007,671
46,9,698.162504,28.53553391,2.062008071,0.379,4.5857484,1,3007,671
46,10,840.3192977,29.33012702,2.457320199,0.23,6.5903366,1,5174,671
46,11,914.3984195,29.82962913,3.573296515,3.156,6.9659034,1,5174,671
46,12,914.3984195,30.0,3.376473319,0.677,9.3954294,1,3007,671
46,13,840.3192977,29.82962913,3.744916261,0.72,12.117854,1,3007,671
46,14,698.162504,29.33012702,2.208901885,0.399,13.746766,1,3007,671
46,15,499.4447363,28.53553391,1.45105299,0.262,14.816913,1,3007,671
46,16,260.2649264,27.5,0.966429509,0.363,15.36,1,3007,671
46,17,1.13e-13,26.29409523,0.0,1.53,13.56,2,5174,671
46,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
46,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
46,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
46,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
46,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
46,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
47,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
47,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
47,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
47,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
47,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
47,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
47,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
47,7,74.01694348,26.29409523,1.079658859,2.176,3.84,0,3007,671
47,8,142.0374744,27.5,1.965648658,0.381,3.84,0,3007,671
47,9,198.5509739,28.53553391,3.231052151,0.379,4.6487835,1,3007,671
47,10,238.9790543,29.33012702,3.021513348,0.23,7.1611455,1,5174,671
47,11,260.0464729,29.82962913,2.728394038,3.156,6.6580797,2,5174,671
47,12,260.0464729,30.0,2.646499105,0.677,8.4306289,1,3007,671
47,13,238.9790543,29.82962913,3.725189592,0.72,11.1353,1,3007,671
47,14,198.5509739,29.33012702,2.69313985,0.399,13.200025,1,3007,671
47,15,142.0374744,28.53553391,2.164958055,0.262,14.912688,1,3007,671
47,16,74.01694348,27.5,0.86001372,0.363,15.36,1,3007,671
47,17,3.22e-14,26.29409523,0.0,1.53,13.56,2,5174,671
47,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
47,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
47,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
47,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
47,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
47,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
48,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
48,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
48,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
48,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
48,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
48,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
48,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
48,7,280.3933008,26.29409523,0.883413067,2.176,3.84,0,3007,671
48,8,538.070804,27.5,2.343955922,0.381,3.84,0,3007,671
48,9,752.1570106,28.53553391,2.008858482,0.379,3.84,0,3007,671
48,10,905.3079295,29.33012702,3.547790328,0.23,5.5548251,1,5174,671
48,11,985.116184,29.82962913,3.843469974,3.156,6.173548,1,5174,671
48,12,985.116184,30.0,3.697907175,0.677,8.8923645,1,3007,671
48,13,905.3079295,29.82962913,3.986545514,0.72,11.832255,1,3007,671
48,14,752.1570106,29.33012702,2.410015718,0.399,13.64217,1,3007,671
48,15,538.070804,28.53553391,1.750784451,0.262,14.982076,1,3007,671
48,16,280.3933008,27.5,0.782915998,0.363,15.36,1,3007,671
48,17,1.22e-13,26.29409523,0.0,1.53,13.56,2,5174,671
48,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
48,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
48,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
48,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
48,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
48,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
49,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
49,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
49,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
49,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
49,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
49,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
49,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
49,7,300.3624764,26.29409523,0.965277036,2.176,3.84,0,3007,671
49,8,576.3913712,27.5,1.904500059,0.381,3.84,0,3007,671
49,9,805.7244651,28.53553391,2.32326425,0.379,3.84,0,3007,671
49,10,969.7825546,29.33012702,3.155413373,0.23,4.631945,1,5174,671
49,11,1055.274629,29.82962913,3.766238906,3.156,5.18116,1,5174,671
49,12,1055.274629,30.0,3.921743583,0.677,8.1014293,1,3007,671
49,13,969.7825546,29.82962913,3.608335318,0.72,10.700931,1,3007,671
49,14,805.7244651,29.33012702,2.76384297,0.399,12.82929,1,3007,671
49,15,576.3913712,28.53553391,2.28781526,0.262,14.652523,1,3007,671
49,16,300.3624764,27.5,1.149085059,0.363,15.36,1,3007,671
49,17,1.31e-13,26.29409523,0.0,1.53,13.56,2,5174,671
49,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
49,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
49,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
49,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
49,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
49,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
50,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
50,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
50,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
50,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
50,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
50,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
50,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
50,7,152.0411006,26.29409523,0.835323825,2.176,3.84,0,3007,671
50,8,291.7647355,27.5,1.752816683,0.381,3.84,0,3007,671
50,9,407.8513267,28.53553391,2.567073783,0.379,3.84,0,3007,671
50,10,490.896229,29.33012702,3.731738464,0.23,6.8505151,1,5174,671
50,11,534.1716382,29.82962913,2.821989171,3.156,6.4575611,2,5174,671
